Country,City,AccentCity,Region,Population,Latitude,Longitude
af,`ashur hoseyn,`Ashur Hoseyn,02,,34.785525,63.511357
af,ashur husain,Ashur Husain,02,,34.785525,63.511357
af,`ashurkheyl,`Ashurkheyl,14,,35.004999,69.367024
af,ashurkhuseyn,Ashurkhuseyn,02,,34.785525,63.511357
af,asia,Asia,09,,34.638056,64.614722
af,asiababad,Asiababad,11,,34.001788,61.972019
af,asiab abad,Asiab Abad,11,,34.001788,61.972019
af,asiabad,Asiabad,11,,34.605598,61.999088
af,asiabad,Asiabad,30,,36.983611,66.907222
af,asia bad,Asia Bad,30,,36.983611,66.907222
af,asiabad,Asiabad,32,,36.378172,67.889891
af,asiab,Asiab,27,,34.02174,68.227163
af,asiab-e badak,Asiab-e Badak,11,,34.677844,62.064415
af,asiab-e gowdi,Asiab-e Gowdi,13,,34.8373,69.100961
af,asiabid,Asiabid,09,,34.659975,64.569533
af,asiabist,Asiabist,11,,34.34483,62.016884
af,asia bist,Asia Bist,11,,34.34483,62.016884
af,asiabkhordi,Asiabkhordi,08,,33.17781,67.670747
af,asiab khowrdi,Asiab Khowrdi,08,,33.17781,67.670747
af,asiabkhurdi,Asiabkhurdi,08,,33.17781,67.670747
af,asiacha,Asiacha,11,,34.256058,62.442173
af,asiadib,Asiadib,11,,34.906832,61.669827
af,asiagak,Asiagak,09,,34.660492,66.308266
af,asiah khel,Asiah Khel,14,,34.96133,69.606239
af,asia-i-badak,Asia-i-Badak,11,,35.007744,61.49311
af,asia khaneh,Asia Khaneh,41,,33.791903,66.355801
af,asiakheyl,Asiakheyl,14,,34.96133,69.606239
af,asiakheyl',Asiakheyl',14,,34.96133,69.606239
af,asia kol,Asia Kol,11,,34.305714,62.065375
af,asia kowl,Asia Kowl,11,,34.305714,62.065375
af,asiakul,Asiakul,11,,34.305714,62.065375
af,asiakul',Asiakul',11,,34.305714,62.065375
af,asia-ye badak,Asia-ye Badak,11,,34.677844,62.064415
af,asia-ye bini,Asia-ye Bini,13,,34.508784,69.047817
af,asia-ye chap,Asia-ye Chap,23,,31.604078,65.639983
af,asia-ye firqah,Asia-ye Firqah,30,,36.6975,66.655278
af,asia-ye gudi,Asia-ye Gudi,13,,34.8373,69.100961
af,asia-ye gurg,Asia-ye Gurg,30,,36.675,66.666667
af,asia-ye muhammad ibrahim khan,Asia-ye Muhammad Ibrahim Khan,30,,36.671944,66.695556
af,asia-ye murdian,Asia-ye Murdian,31,,36.886389,66.507778
af,asia-ye sharaf,Asia-ye Sharaf,30,,36.661944,66.770278
af,asia-ye sokhtah,Asia-ye Sokhtah,09,,33.643952,64.694301
af,asia-ye sukhteh,Asia-ye Sukhteh,09,,33.643952,64.694301
af,asiayi-badak,Asiayi-Badak,11,,34.677844,62.064415
af,asiayi-bini,Asiayi-Bini,13,,34.508784,69.047817
af,asiayi-chap,Asiayi-Chap,23,,31.604078,65.639983
af,asiayi-firka,Asiayi-Firka,30,,36.6975,66.655278
af,asiayi-gudi,Asiayi-Gudi,13,,34.8373,69.100961
af,asiayi-gurg,Asiayi-Gurg,30,,36.675,66.666667
af,asiayi-mukhammed-ibrakhimkhan,Asiayi-Mukhammed-Ibrakhimkhan,30,,36.671944,66.695556
af,asiayi-sharaf,Asiayi-Sharaf,30,,36.661944,66.770278
af,asiayi-sokhta,Asiayi-Sokhta,09,,33.643952,64.694301
af,asif khel kelay,Asif Khel Kelay,13,,34.571428,69.72737
af,asilkhel kalay,Asilkhel Kalay,28,,31.743668,67.290381
af,asil khel kelay,Asil Khel Kelay,28,,31.743668,67.290381
af,asil kheyl kalay,Asil Kheyl Kalay,28,,31.743668,67.290381
af,asiza'i,Asiza'i,39,,32.864162,66.081265
af,aska,Aska,08,,33.01504,67.577877
af,askalan,Askalan,24,,36.825248,68.824324
af,askan,Askan,01,,36.588824,71.421623
af,`askarabad,`Askarabad,06,,32.290646,61.323841
af,askarabad,Askarabad,06,,32.384438,62.128742
af,askawan,Askawan,26,,36.231177,70.145706
af,askharan,Askharan,13,,34.782264,69.181467
af,askhel,Askhel,18,,34.071476,70.698952
af,askin-e bala,Askin-e Bala,26,,36.195217,69.965602
af,askin-e pa'in,Askin-e Pa'in,26,,36.213177,69.993144
af,askin-e payan,Askin-e Payan,26,,36.213177,69.993144
af,askman kach,Askman Kach,37,,33.703056,70.036389
af,asku,Asku,26,,36.226055,69.896248
af,aslamchambar,Aslamchambar,08,,33.032253,68.035812
af,aslamkhel,Aslamkhel,08,,33.718056,68.258333
af,aslamkheyl',Aslamkheyl',08,,33.718056,68.258333
af,aslam kheyl,Aslam Kheyl,08,,33.718056,68.258333
af,asle chakhansur,Asle Chakhansur,19,,31.175171,62.064489
af,asl-e pir kondar,Asl-e Pir Kondar,06,,31.923149,61.618732
af,asliz,Asliz,32,,35.816068,67.176729
af,asma,Asma,34,,35.033328,71.358087
af,asman bandah,Asman Bandah,18,,34.162823,70.091843
af,asman bandeh,Asman Bandeh,18,,34.162823,70.091843
af,asmanian,Asmanian,10,,33.086869,65.084465
af,asmani,Asmani,36,,33.382225,69.383507
af,asmanibanda,Asmanibanda,18,,34.162823,70.091843
af,asmankala,Asmankala,13,,34.391944,69.0175
af,asmanqal`a,Asmanqal`a,13,,34.391944,69.0175
af,asman qal`ah,Asman Qal`ah,13,,34.391944,69.0175
af,asman qal`eh,Asman Qal`eh,13,,34.391944,69.0175
af,asman'yan,Asman'yan,10,,33.086869,65.084465
af,asmanyan,Asmanyan,10,,33.086869,65.084465
af,asmar,Asmar,34,15708,35.033328,71.358087
af,asmordeh,Asmordeh,41,,33.796177,65.871529
af,asmurda,Asmurda,41,,33.796177,65.871529
af,asmurdah,Asmurdah,41,,33.796177,65.871529
af,asnafar,Asnafar,34,,34.966793,70.857705
af,asnam,Asnam,01,,36.607086,70.78136
af,asolmah,Asolmah,07,,36.144264,65.015938
af,asoqa,Asoqa,23,,31.597047,65.509652
af,`asoqan,`Asoqan,01,,36.645978,70.223399
af,`asoqan,`Asoqan,09,,33.589553,64.265989
af,asor dewana,Asor Dewana,07,,35.929535,64.642399
af,asorkhel,Asorkhel,14,,35.004999,69.367024
af,`asorkhel,`Asorkhel,14,,35.03511,69.520897
af,aspai,Aspai,38,,35.770108,71.354704
af,aspakay,Aspakay,10,,32.839926,64.474019
af,aspakey,Aspakêy,10,,32.839926,64.474019
af,aspakhah,Aspakhah,01,,37.478498,70.038195
af,aspaki nauwarid,Aspaki Nauwarid,30,,36.821389,66.789444
af,aspaki now warid,Aspaki Now Warid,30,,36.821389,66.789444
af,aspaki nur mahmad,Aspaki Nur Mahmad,30,,36.809444,66.787222
af,aspaki-nurmakhmad,Aspaki-Nurmakhmad,30,,36.809444,66.787222
af,aspaki nur mohammad,Aspaki Nur Mohammad,30,,36.809444,66.787222
af,aspaki nur muhammad,Aspaki Nur Muhammad,30,,36.809444,66.787222
af,aspaki-vatani,Aspaki-Vatani,30,,36.804722,66.776944
af,aspaki watani,Aspaki Watani,30,,36.804722,66.776944
af,aspan,Aspan,18,,34.310281,69.904748
af,aspan,Aspan,36,,33.742424,69.497047
af,aspando kats,Aspando Kats,17,,34.230606,69.724403
af,asparian,Asparian,33,,35.619102,66.700783
af,asparyan,Asparyan,33,,35.619102,66.700783
af,aspdawan,Aspdawan,41,,33.395691,65.518851
af,aspgardan,Aspgardan,08,,33.305443,67.880402
af,asp gardan,Asp Gardan,08,,33.305443,67.880402
af,asp gardu,Asp Gardu,08,,33.305443,67.880402
af,aspi khwar,Aspi Khwar,34,,35.316343,71.370662
af,aspi sang,Aspi Sang,27,,34.396111,67.573333
af,aspkhoja,Aspkhoja,08,,33.095018,67.419288
af,aspkhowjah,Aspkhowjah,08,,33.095018,67.419288
af,asp khwajah,Asp Khwajah,08,,33.095018,67.419288
af,asp maidan,Asp Maidan,05,,34.185266,67.1287
af,asp maidan,Asp Maidan,08,,33.89225,67.477568
af,aspmaidu,Aspmaidu,05,,34.50826,66.832149
af,aspmaydan,Aspmaydan,05,,34.185266,67.1287
af,aspmaydan,Aspmaydan,08,,33.89225,67.477568
af,aspmaydu,Aspmaydu,05,,34.50826,66.832149
af,aspmeydan,Aspmeydan,08,,33.89225,67.477568
af,aspmurda,Aspmurda,41,,33.77791,65.608737
af,asp murdah,Asp Murdah,41,,33.77791,65.608737
af,aspog,Aspog,26,,35.9503,70.045684
af,aspogh,Aspogh,26,,35.9503,70.045684
af,aspugh,Aspugh,26,,35.9503,70.045684
af,`asqalan,`Asqalan,24,,36.825248,68.824324
af,asqalan,Asqalan,24,,36.845656,68.748428
af,asra,Asra,33,,35.330807,66.560096
af,asra,Asra,39,,32.943537,66.746311
af,asrafi,Asrafi,19,,32.176331,63.544121
af,asraf kalay,Asraf Kalay,08,,32.867561,67.46954
af,asrafkhel,Asrafkhel,13,,34.876573,69.236059
af,asrafkhel,Asrafkhel,28,,31.958301,67.331044
af,asrafkhel,Asrafkhel,29,,32.787861,69.243759
af,asrafkhel,Asrafkhel,40,,35.075457,69.249032
af,asre kalay,Asre Kalay,39,,32.931626,66.764469
af,assad-abad,Assad-Abad,34,,34.873113,71.14697
af,astana,Astana,06,,33.486827,63.274545
af,astana,Astana,07,,36.137474,65.004082
af,astana,Astana,09,,33.862293,63.616467
af,astana,Astana,42,,35.24284,69.845657
af,astana baba,Astana Baba,07,,36.204914,65.054138
af,astanah,Astanah,06,,33.486827,63.274545
af,astanah,Astanah,07,,36.137474,65.004082
af,astanah,Astanah,09,,33.862293,63.616467
af,astanah,Astanah,42,,35.24284,69.845657
af,astanah babah,Astanah Babah,07,,36.204914,65.054138
af,astanah tapah,Astanah Tapah,26,,36.724562,69.845897
af,astana tepa,Astana Tepa,26,,36.724562,69.845897
af,astaneh,Astaneh,06,,33.486827,63.274545
af,astaneh,Astaneh,07,,36.137474,65.004082
af,astaneh,Astaneh,09,,33.862293,63.616467
af,astaneh,Astaneh,42,,35.24284,69.845657
af,astaneh baba,Astaneh Baba,07,,36.204914,65.054138
af,astaneh tappeh,Astaneh Tappeh,26,,36.724562,69.845897
af,astarawa,Astarawa,09,,33.97384,63.86586
af,astargah,Astargah,06,,32.992561,63.029411
af,astargakh,Astargakh,06,,33.00424,63.023884
af,astarghana,Astarghana,09,,33.663855,65.130701
af,astarghanah,Astarghanah,09,,33.663855,65.130701
af,astariani qal`eh-ye rashid,Astariani Qal`eh-ye Rashid,28,,31.514979,67.521471
af,astarkharbida,Astarkharbida,41,,34.002605,65.778241
af,astar kharbidah,Astar Kharbidah,41,,34.002605,65.778241
af,astarkharbideh,Astarkharbideh,41,,34.002605,65.778241
af,astirak,Astirak,41,,33.640547,66.757438
af,astiway,Astiway,38,,35.456677,70.938269
af,astughunca,Astughunca,11,,34.733376,61.88253
af,astughunchah,Astughunchah,11,,34.733376,61.88253
af,asudah kelay,Asudah Kelay,23,,31.548956,65.091488
af,asudakalay,Asudakalay,23,,31.548956,65.091488
af,asuda kalay,Asuda Kalay,23,,31.548956,65.091488
af,asudeh kalay,Asudeh Kalay,23,,31.548956,65.091488
af,asur,Asur,08,,33.693611,68.199722
af,asur hosayn,Asur Hosayn,02,,34.785525,63.511357
af,asya,Asya,09,,34.638056,64.614722
af,asyababad,Asyababad,11,,34.001788,61.972019
af,asyabad,Asyabad,11,,34.605598,61.999088
af,asya bad,Asya Bad,11,,34.605598,61.999088
af,asya bad,Asya Bad,30,,36.983611,66.907222
af,asya bad,Asya Bad,32,,36.378172,67.889891
af,asyab,Asyab,27,,34.02174,68.227163
af,asya bayd,Asya Bayd,09,,34.659975,64.569533
af,asyabed,Asyabed,09,,34.659975,64.569533
af,asyabid,Asyabid,09,,34.659975,64.569533
af,asya bist,Asya Bist,11,,34.34483,62.016884
af,asyabkhordi,Asyabkhordi,08,,33.17781,67.670747
af,asyab khordi,Asyab Khordi,08,,33.17781,67.670747
af,asyacah,Asyacah,11,,34.256058,62.442173
af,asyachah,Asyachah,11,,34.256058,62.442173
af,asyacheh,Asyacheh,11,,34.256058,62.442173
af,asyadib,Asyadib,11,,34.906832,61.669827
af,asyagak,Asyagak,09,,34.660492,66.308266
af,asyah khel,Asyah Khel,14,,34.96133,69.606239
af,asya-i-badak,Asya-i-Badak,11,,34.677844,62.064415
af,asya-i-bad,Asya-i-Bad,33,,36.205544,65.936729
af,asya-i-bini,Asya-i-Bini,13,,34.508784,69.047817
af,asya-i-cap,Asya-i-Cap,23,,31.604078,65.639983
af,asya-i-chap,Asya-i-Chap,23,,31.604078,65.639983
af,asya-i-godi,Asya-i-Godi,13,,34.8373,69.100961
af,asya-i-sharaf,Asya-i-Sharaf,30,,36.661944,66.770278
af,asya-i-sokhta,Asya-i-Sokhta,09,,33.643952,64.694301
af,asyakhana,Asyakhana,41,,33.791903,66.355801
af,asya khanah,Asya Khanah,41,,33.791903,66.355801
af,asyakhel,Asyakhel,14,,34.96133,69.606239
af,asya kol,Asya Kol,11,,34.305714,62.065375
af,asyawani,Asyawani,01,,36.560342,70.302597
af,asya-ye badak,Asya-ye Badak,11,,34.677844,62.064415
af,asya-ye bad,Asya-ye Bad,33,,36.205544,65.936729
af,asya-ye bini,Asya-ye Bini,13,,34.508784,69.047817
af,asya-ye chap,Asya-ye Chap,23,,31.604078,65.639983
af,asya-ye firqah,Asya-ye Firqah,30,,36.6975,66.655278
af,asya-ye gorg,Asya-ye Gorg,30,,36.685278,66.641111
af,asya-ye gudi,Asya-ye Gudi,13,,34.8373,69.100961
af,asya-ye gurg,Asya-ye Gurg,30,,36.675,66.666667
af,asya-ye muhammad ibrahim khan,Asya-ye Muhammad Ibrahim Khan,30,,36.671944,66.695556
af,asya-ye murdian,Asya-ye Murdian,31,,36.886389,66.507778
af,asya-ye sharaf,Asya-ye Sharaf,30,,36.661944,66.770278
af,asya-ye sokhtah,Asya-ye Sokhtah,09,,33.643952,64.694301
af,asya-ye sukhteh,Asya-ye Sukhteh,09,,33.643952,64.694301
af,asyay-i-firqa,Asyay-i-Firqa,30,,36.6975,66.655278
af,asyay-i-gurg,Asyay-i-Gurg,30,,36.675,66.666667
af,asyay-i-mohammed ibrahim khan,Asyay-i-Mohammed Ibrahim Khan,30,,36.671944,66.695556
af,asyay-i-mohd ibrahim khan,Asyay-i-Mohd Ibrahim Khan,30,,36.671944,66.695556
af,asyay-i-murdyan,Asyay-i-Murdyan,31,,36.886389,66.507778
af,`ata,`Ata,08,,34.074883,67.558123
af,ata,Ata,08,,34.074883,67.558123
af,`ata,`Ata,09,,33.55207,63.975511
af,`ata,`Ata,26,,36.446938,69.903252
af,`atabolaghi,`Atabolaghi,07,,35.359943,64.951378
af,atabulaqi,Atabulaqi,07,,35.352646,64.882294
af,`atafi,`Atafi,30,,35.92551,66.789084
af,atafi,Atafi,30,,35.92551,66.789084
af,ataghar,Ataghar,28,,31.73506,67.357401
af,`ata gol kala,`Ata Gol Kala,29,,33.203426,68.740196
af,atagul'kala,Atagul'kala,29,,33.203426,68.740196
af,`atagul kala,`Atagul Kala,29,,33.203426,68.740196
af,`ata gul kala,`Ata Gul Kala,29,,33.203426,68.740196
af,atah,Atah,26,,36.446938,69.903252
af,atah bulaqi,Atah Bulaqi,07,,35.352646,64.882294
af,atahti,Atahti,38,,35.875246,71.328851
af,ataikala,Ataikala,36,,33.717181,69.344132
af,`ata'i kala,`Ata'i Kala,36,,33.717181,69.344132
af,`ata'i kala,`Ata'i Kala,36,,33.717181,69.344132
af,`ata kala,`Ata Kala,29,,33.203426,68.740196
af,ata karez,Ata Karez,23,,31.533771,65.164203
af,atak,Atak,08,,33.007537,67.994495
af,atak,Atak,41,,33.974112,67.194571
af,atakhankalay,Atakhankalay,18,,34.175613,70.624474
af,`atakhan kalay,`Atakhan Kalay,18,,34.175613,70.624474
af,`ata khan kelay,`Ata Khan Kelay,18,,34.175613,70.624474
af,ata khan khwaja,Ata Khan Khwaja,07,,36.211111,64.683889
af,atakhel,Atakhel,37,,33.63013,70.124395
af,`ata khel,`Ata Khel,37,,33.63013,70.124395
af,atakhune,Atakhune,29,,32.832868,68.700484
af,atalan,Atalan,29,,32.91915,68.61828
af,atal,Atal,10,,32.41059,65.024341
af,atal',Atal',10,,32.41059,65.024341
af,atalatbeyg,Atalatbeyg,36,,33.572678,69.213943
af,atalay,Atalay,23,,32.185644,65.433633
af,atal'val',Atal'val',08,,33.432222,68.315
af,atalwal,Atalwal,08,,33.432222,68.315
af,atal wal,Atal Wal,08,,33.432222,68.315
af,atamkala,Atamkala,36,,33.649021,69.277153
af,atam kala,Atam Kala,36,,33.649021,69.277153
af,atamkhel,Atamkhel,13,,34.473889,68.908333
af,atam khel,Atam Khel,13,,34.473889,68.908333
af,atam khel,Atam Khel,29,,32.26516,68.415187
af,atamkheyl,Atamkheyl,13,,34.473889,68.908333
af,atamkheyl',Atamkheyl',13,,34.473889,68.908333
af,atam kheyl,Atam Kheyl,29,,32.26516,68.415187
af,`ata mohammad kala,`Ata Mohammad Kala,08,,33.404722,68.474722
af,`ata mohammad kalay,`Ata Mohammad Kalay,28,,31.955808,66.559288
af,`atamohammad karez,`Atamohammad Karez,23,,31.533771,65.164203
af,`ata mohammad kariz,`Ata Mohammad Kariz,23,,31.533771,65.164203
af,`ata mohammad tangay,`Ata Mohammad Tangay,23,,31.494167,67.515419
af,`atamohammed kala,`Atamohammed Kala,08,,33.404722,68.474722
af,atamsa kalay,Atamsa Kalay,29,,32.933556,69.44915
af,atamshakalay,Atamshakalay,29,,32.933556,69.44915
af,atamsha kalay,Atamsha Kalay,29,,32.933556,69.44915
af,atamsha kelay,Atamsha Kelay,29,,32.933556,69.44915
af,`ata muhammad kala,`Ata Muhammad Kala,08,,33.404722,68.474722
af,`ata muhammad karez,`Ata Muhammad Karez,23,,31.533771,65.164203
af,`ata muhammad kelay,`Ata Muhammad Kelay,28,,31.955808,66.559288
af,`ata muhammad tangai,`Ata Muhammad Tangai,23,,31.494167,67.515419
af,atamukhammed-kala,Atamukhammed-Kala,08,,33.404722,68.474722
af,ata-mukhammed-kalay,Ata-Mukhammed-Kalay,28,,31.955808,66.559288
af,atamukhammed-karez,Atamukhammed-Karez,23,,31.533771,65.164203
af,ata-mukhammed -tangay,Ata-Mukhammed -Tangay,23,,31.494167,67.515419
af,atana,Atana,10,,33.122007,65.070082
af,atanah,Atanah,10,,33.122007,65.070082
af,atan,Atan,27,,34.353611,68.239444
af,atan jelow,Atan Jelow,01,,37.079401,70.168517
af,atan jilao,Atan Jilao,01,,37.079401,70.168517
af,`atar bashi,`Atar Bashi,11,,34.269775,62.751088
af,atargana,Atargana,08,,33.665806,68.130882
af,atarghana,Atarghana,08,,33.665806,68.130882
af,atarghanah,Atarghanah,08,,33.665806,68.130882
af,atati,Atati,38,,35.479218,70.364332
af,`ata-ye pol-e afghanan,`Ata-ye Pol-e Afghanan,27,,34.436111,67.907222
af,ataysu,Ataysu,28,,32.266855,66.703354
af,`atefi,`Atefi,30,,35.92551,66.789084
af,ateh khaneh,Ateh Khaneh,29,,32.832868,68.700484
af,ateh khaneh kakay,Ateh Khaneh Kakay,29,,32.832868,68.700484
af,ateh khan khvajeh,Ateh Khan Khvajeh,07,,36.211111,64.683889
af,ateh khune,Ateh Khune,29,,32.832868,68.700484
af,ateh khune kakay,Ateh Khune Kakay,29,,32.832868,68.700484
af,atesan,Atesan,11,,33.617782,60.946991
af,ateshan,Ateshan,11,,33.617782,60.946991
af,ate tangai,Ate Tangai,27,,34.371111,68.932222
af,atetangay,Atetangay,27,,34.371111,68.932222
af,ate tangay,Ate Tangay,27,,34.371111,68.932222
af,ateti,Ateti,38,,35.875246,71.328851
af,atghar,Atghar,28,,31.73506,67.357401
af,atikhel,Atikhel,08,,32.77821,67.806458
af,ati khel,Ati Khel,08,,32.77821,67.806458
af,ati kheyl,Ati Kheyl,08,,32.77821,67.806458
af,atimir,Atimir,08,,33.561935,68.026955
af,ati mir,Ati Mir,08,,33.561935,68.026955
af,atin jilao,Atin Jilao,01,,37.079401,70.168517
af,ati salaq,Ati Salaq,07,,35.706722,64.489174
af,ati saloq,Ati Saloq,07,,35.706722,64.489174
af,ati saluq,Ati Saluq,07,,35.706722,64.489174
af,ati saluq three,Ati Saluq Three,07,,35.741111,64.539444
af,ati saluq two,Ati Saluq Two,07,,35.713889,64.533333
af,ati tangi,Ati Tangi,27,,34.371111,68.932222
af,atiti,Atiti,38,,35.479218,70.364332
af,at khvajeh,At Khvajeh,26,,37.08571,69.479578
af,at khwaja,At Khwaja,26,,37.08571,69.479578
af,ato chinah,Ato Chinah,08,,33.182003,68.556465
af,ato chineh,Ato Chineh,08,,33.182003,68.556465
af,ato cina,Ato Cina,08,,33.182003,68.556465
af,atosang,Atosang,09,,33.963509,65.425496
af,atozai,Atozai,28,,31.837399,67.665414
af,atozi,Atozi,28,,31.837399,67.665414
af,atrara,Atrara,38,,35.367766,70.250529
af,atsagal,Atsagal,34,,35.1441,71.396418
af,atsajzo suznay,Atsajzo Suznay,23,,31.904186,65.760149
af,atsakzai,Atsakzai,02,,35.494224,63.378051
af,atsakzai,Atsakzai,23,,32.023423,65.794984
af,atsakzai,Atsakzai,35,,34.748108,70.117661
af,atsakzai-ye gharbi,Atsakzai-ye Gharbi,23,,31.546707,65.298528
af,atsakzai-ye sharqi,Atsakzai-ye Sharqi,23,,31.550972,65.349445
af,atsakzo soznay,Atsakzo Soznay,23,,31.904186,65.760149
af,atsar khel,Atsar Khel,37,,33.138084,69.505437
af,atsar kheyl,Atsar Kheyl,37,,33.138084,69.505437
af,atsekah,Atsekah,28,,32.473539,67.190396
af,atsekzai,Atsekzai,35,,34.748108,70.117661
af,atsekzi,Atsekzi,23,,31.550972,65.349445
af,atsekzi gharbi,Atsekzi Gharbi,23,,31.546707,65.298528
af,atsikah,Atsikah,28,,32.473539,67.190396
af,attab lagh,Attab Lagh,24,,37.170092,69.081361
af,attarbashi,Attarbashi,11,,34.269775,62.751088
af,`attar bashi,`Attar Bashi,11,,34.269775,62.751088
af,`attar basi,`Attar Basi,11,,34.269775,62.751088
af,attualab,Attualab,11,,34.884187,62.095591
af,atu,Atu,23,,31.210456,66.381669
af,atuchina,Atuchina,08,,33.182003,68.556465
af,atu kakay,Atu Kakay,34,,35.003846,71.267176
af,atukalay,Atukalay,34,,35.003846,71.267176
af,atu kalay,Atu Kalay,34,,35.003846,71.267176
af,atu kelay,Atu Kelay,34,,35.003846,71.267176
af,atul,Atul,08,,33.309167,68.438333
af,atul',Atul',08,,33.309167,68.438333
af,atuzi,Atuzi,28,,31.837399,67.665414
af,audak,Audak,09,,34.106897,64.167882
af,audak,Audak,34,,34.958222,70.82986
af,audak,Audak,40,,35.162447,69.146638
af,audaki,Audaki,08,,33.617935,68.770447
af,audaki,Audaki,36,,33.708286,69.101738
af,audaki-bala,Audaki-Bala,08,,33.572885,68.680644
af,audaki-balina,Audaki-Balina,05,,34.874713,66.543614
af,audaki-pain,Audaki-Pain,08,,33.568525,68.681038
af,audaki-tayna,Audaki-Tayna,05,,34.872136,66.537888
af,audal'khune,Audal'khune,18,,34.000402,70.861417
af,audam,Audam,39,,32.586193,65.351614
af,auday,Auday,18,,34.256504,70.098831
af,aukhing,Aukhing,11,,33.965055,63.230377
af,aulad,Aulad,23,,31.283552,67.331963
af,auladi-mirza,Auladi-Mirza,02,,34.751646,63.533687
af,auladi-rakhmatbek,Auladi-Rakhmatbek,09,,33.546868,64.4958
af,auladi-sufi,Auladi-Sufi,09,,33.630993,64.488516
af,aulasat,Aulasat,14,,34.927357,69.741768
af,auliachashma,Auliachashma,24,,36.761326,69.112152
af,aunada,Aunada,09,,33.281975,64.648072
af,auparan,Auparan,08,,32.827406,67.447626
af,aupar,Aupar,05,,34.965917,67.864993
af,auparu,Auparu,41,,34.060615,66.196751
af,aupash,Aupash,38,,35.17968,70.180771
af,auragal',Auragal',34,,34.951153,70.713837
af,aurak,Aurak,05,,34.394913,66.681763
af,aurang,Aurang,39,,32.963355,66.275872
af,aurigak,Aurigak,09,,34.587536,66.359566
af,aurili,Aurili,08,,33.199406,67.583148
af,aushaday,Aushaday,11,,33.045787,62.182269
af,autay,Autay,09,,33.560873,64.321305
af,autu,Autu,05,,34.578611,66.723334
af,avak,Avak,05,,34.234973,67.191593
af,avak,Avak,09,,33.709456,64.910804
af,avalin,Avalin,06,,33.45254,63.117921
af,aval'kheyl',Aval'kheyl',27,,34.265,68.855278
af,avara,Avara,34,,34.872539,70.759197
af,avaran,Avaran,03,,35.547923,68.808893
af,avarnev,Avarnev,41,,34.014444,66.523889
af,avaubanda,Avaubanda,38,,35.137137,70.967576
af,avbakhsh,Avbakhsh,02,,34.869305,63.274235
af,avband,Avband,27,,34.490278,68.288611
af,avbarik,Avbarik,09,,34.651024,66.254311
af,avchal',Avchal',34,,34.932075,71.051178
af,avdakay,Avdakay,28,,31.807746,66.487208
af,avdang,Avdang,11,,34.052914,62.932137
af,avdara,Avdara,08,,33.879167,68.076667
af,avdara,Avdara,13,,34.71122,69.319626
af,avdara,Avdara,27,,34.315,68.868889
af,avdara,Avdara,40,,34.789557,68.666977
af,avdarreh,Avdarreh,08,,33.879167,68.076667
af,avdarreh,Avdarreh,13,,34.71122,69.319626
af,av darreh,Av Darreh,27,,33.857778,68.741944
af,avdarreh,Avdarreh,41,,33.753691,65.848019
af,av-e ahmad,Av-e Ahmad,30,,35.770729,66.887394
af,avezryah,Avezryah,42,,35.457333,69.768523
af,avgani,Avgani,10,,31.947268,64.884165
af,avgardu,Avgardu,27,,34.538056,67.336389
af,avgarmak,Avgarmak,02,,34.662094,63.600279
af,avi,Avi,39,,32.923156,66.015678
af,avidzhmarkasha,Avidzhmarkasha,08,,33.146404,67.747712
af,avik,Avik,38,,35.118137,70.559479
af,avizria,Avizria,42,,35.457333,69.768523
af,avkalan,Avkalan,11,,33.318489,62.244957
af,avkhana,Avkhana,23,,31.973423,64.958419
af,av khaneh,Av Khaneh,23,,31.973423,64.958419
af,avkhangan,Avkhangan,11,,33.834038,63.232806
af,avkhor,Avkhor,02,,34.809692,63.791515
af,avkhvor,Avkhvor,02,,34.831393,63.787238
af,avkul',Avkul',05,,34.055278,66.816111
af,avmain,Avmain,11,,33.84256,63.370991
af,avnaray,Avnaray,27,,33.866111,68.622222
af,av naray,Av Naray,27,,33.866111,68.622222
af,avparan,Avparan,05,,34.193889,66.873889
af,avparan,Avparan,27,,34.296991,68.246525
af,av par,Av Par,05,,34.965917,67.864993
af,avparu,Avparu,09,,34.453136,66.181015
af,avpay,Avpay,27,,34.274444,68.125833
af,avpurak,Avpurak,08,,33.740278,68.1075
af,avraga,Avraga,05,,34.275498,67.165588
af,avsarina,Avsarina,03,,36.0644,68.959595
af,avshitor,Avshitor,35,,34.820242,69.980575
af,avsorkh,Avsorkh,09,,34.194649,63.625729
af,avsulakh,Avsulakh,06,,32.505119,62.061405
af,avtala,Avtala,27,,33.756667,68.3475
af,avul'kheyl',Avul'kheyl',27,,34.365833,68.839722
af,avund,Avund,42,,35.474953,69.871144
af,avvalin,Avvalin,06,,33.45254,63.117921
af,awak,Awak,05,,34.234973,67.191593
af,awak,Awak,09,,33.709456,64.910804
af,awalin,Awalin,06,,33.45254,63.117921
af,awalkhel,Awalkhel,27,,34.265,68.855278
af,awal khel,Awal Khel,27,,34.265,68.855278
af,awal khel,Awal Khel,27,,34.365833,68.839722
af,awalkheyl,Awalkheyl,27,,34.265,68.855278
af,awan,Awan,01,,36.682132,70.904334
af,awan,Awan,26,,36.206161,69.870374
af,awanda,Awanda,09,,33.281975,64.648072
af,awara,Awara,34,,34.872539,70.759197
af,awarah,Awarah,34,,34.872539,70.759197
af,awaran,Awaran,03,,35.547923,68.808893
af,awar,Awar,19,,31.414943,62.368405
af,awarnew,Awarnew,41,,34.014444,66.523889
